Active Std,Idle Min,Subflow Fwd Packets,Fwd IAT Total,Avg Bwd Segment Size,Fwd PSH Flags,Active Min,Fwd Packet Length Mean,min_seg_size_forward,Bwd Packet Length Max,Idle Max,Flow IAT Std,Bwd Packet Length Std,Subflow Bwd Packets,Flow IAT Mean,Fwd Packet Length Std,Down/Up Ratio,Idle Mean,Bwd IAT Std,Bwd IAT Max,Fwd Header Length,Total Length of Fwd Packets,Max Packet Length,Bwd Packet Length Min,Idle Std,ACK Flag Count,Bwd Packets/s,Packet Length Std,Total Fwd Packets,Fwd IAT Std,Fwd IAT Max,Bwd IAT Min,Packet Length Variance,Average Packet Size,Avg Fwd Segment Size,act_data_pkt_fwd,Active Max,Min Packet Length,Active Mean,Fwd Packet Length Min,Fwd Packets/s,Flow Duration,Fwd IAT Min,Subflow Fwd Bytes,Packet Length Mean,Fwd Header Length.1,Total Backward Packets,Bwd Packet Length Mean,Flow IAT Max,URG Flag Count,Flow IAT Min,Fwd IAT Mean,Bwd IAT Total,Init_Win_bytes_backward,SYN Flag Count,Bwd IAT Mean,Init_Win_bytes_forward,PSH Flag Count,Flow Packets/s,Bwd Header Length,Subflow Bwd Bytes,Total Length of Bwd Packets,Fwd Packet Length Max,Target
-0.11402674,-0.26642433,-0.010349748,-0.36357045,-0.24297538,-0.24080558,-0.09115292,-0.14898993,0.002843091,-0.3749962,-0.27918753,-0.26360396,-0.44750097,-0.00911401,-0.21644361,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198064,0.0013815194,-0.053018708,-0.37474877,0.56267506,-0.08756452,-0.6337249,-0.16747272,-0.3824146,-0.010349748,-0.2680182,-0.29636505,-0.12563372,-0.19837002,-0.26005903,-0.14898993,-0.0075530265,-0.15108922,0.5939322,-0.11972603,0.20816258,-0.251906,-0.37086862,-0.12692395,-0.053096484,-0.27271238,0.0013815194,-0.00911401,-0.24297538,-0.30491373,-0.3621434,-0.05488633,-0.20464848,-0.3485594,-0.25793955,-0.24080558,-0.19365248,-0.46192583,-0.58990675,-0.27048242,0.0018015974,-0.007393644,-0.0073937117,-0.24576274,0
-0.051005617,-0.09040289,0.65671706,1.9185395,4.094198,-0.11459484,-0.06471987,2.65211,0.15358254,2.2716038,-0.11486173,-1.4211056,2.6797242,0.30379722,-1.5142363,2.3320293,-0.4270544,-0.10631858,0.07566604,0.18720742,1.0761836,0.26200345,2.0525334,-0.13594796,-0.08986959,-0.3553553,-0.28171745,2.9151785,0.65671706,-1.5697315,-0.43218488,-0.20847681,1.5132047,3.7806003,2.65211,0.2968059,-0.07151035,-0.14081249,-0.0712431,-0.14081249,-0.27187264,1.8639407,-0.027383458,0.26200345,3.849579,1.0761836,0.30379722,4.094198,-0.439193,-0.32082808,-0.039717097,-1.2446234,2.0461016,-1.8842309,-0.11459484,0.15379135,0.36166185,0.3553553,-0.28172174,0.5287757,4.51449,4.51449,2.2746353,1
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.5461615,-0.24080558,-0.09115292,-0.2958152,0.002843091,-0.4807871,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.220799,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.0013806685,-0.059222747,-0.45479038,-0.60901415,-0.08756452,1.5779718,0.10578,-0.48244593,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.1999934,-0.58525616,-0.2958152,-0.008960576,-0.15108922,-0.53644896,-0.11972603,-0.26519027,-0.20716453,-0.37266102,-0.12692428,-0.059309766,-0.55306244,0.0013806685,-0.0100121405,-0.5461615,-0.3086365,2.7613368,-0.05485176,-0.20464881,-0.34855953,-0.23325753,-0.24080558,-0.19365293,-0.4541526,-0.58990675,-0.18370266,0.0017744572,-0.007464101,-0.0074641677,-0.2836581,0
-0.11402674,-0.26642433,-0.010349748,-0.36357048,-0.38046673,-0.24080558,-0.09115292,-0.15877827,0.002852998,-0.42297113,-0.27918753,-0.26651576,-0.44750097,-0.00911401,-0.21883427,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27197745,0.0013825406,-0.05339471,-0.4110467,0.03132761,-0.08756452,-0.6337249,-0.16630256,-0.4485067,-0.010349748,-0.2680182,-0.2963651,-0.12562878,-0.19980653,-0.36676434,-0.15877827,-0.0075530265,-0.15108922,0.51857346,-0.11972603,0.17660572,-0.2517144,-0.37184894,-0.12692405,-0.053473044,-0.36259562,0.0013825406,-0.00911401,-0.38046673,-0.3069531,-0.3621434,-0.054886702,-0.20464858,-0.3485579,-0.25793955,-0.24080558,-0.19364771,-0.46192583,-0.58990675,-0.2701108,0.0018015974,-0.007424519,-0.0074245855,-0.2482891,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.567314,-0.24080558,-0.09115292,-0.32518023,0.002852998,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.22081648,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.059786752,-0.46037468,-0.69075996,-0.08756452,1.5779718,0.9284575,-0.48244593,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.1999934,-0.63098705,-0.32518023,-0.008960576,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.07246208,-0.3726634,-0.12692428,-0.05987461,-0.5851636,0.001381179,-0.0100121405,-0.567314,-0.30864143,2.7613368,-0.054878525,-0.20464881,-0.34855953,-0.23325753,-0.24080558,-0.19365293,-0.4541526,-0.58990675,0.07756366,0.0017818591,-0.0074664764,-0.0074665425,-0.29123715,0
-0.11402674,-0.26642433,-0.010349748,-0.363569,-0.3557888,-0.24080558,-0.09115292,-0.109836526,0.002843091,-0.41436026,-0.27918753,-0.26590613,-0.44750097,-0.00911401,-0.21833253,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198064,0.0013815194,-0.0515147,-0.4045317,0.12669766,-0.08756452,-0.6337249,-0.16673447,-0.45386556,-0.010349748,-0.2680182,-0.29636204,-0.12563372,-0.19986089,-0.31087106,-0.109836526,-0.0075530265,-0.15108922,0.8953672,-0.11972603,0.33438998,-0.25178513,-0.37164322,-0.12691905,-0.05159023,-0.31551394,0.0013815194,-0.00911401,-0.3557888,-0.30652577,-0.3621434,-0.05488596,-0.20464374,-0.3485594,-0.25793955,-0.24080558,-0.19365248,-0.46192583,-0.58990675,-0.27024797,0.0017867937,-0.007418977,-0.007419044,-0.23565732,0
-0.11402674,-0.26642433,-0.00795987,-0.36243686,-0.17951782,-0.24080558,-0.09115292,-0.12941323,0.002852998,-0.3528539,-0.27918753,-0.2655124,-0.44750097,-0.00911401,-0.21728337,-0.23961006,-1.0025811,-0.27777502,-0.23870888,-0.27198073,0.0013852636,-0.04474666,-0.35799587,0.8079123,-0.08756452,-0.6337249,-0.16772342,-0.37105218,-0.00795987,-0.26380727,-0.29403466,-0.12563384,-0.19798028,-0.27530265,-0.12941323,-0.004737928,-0.15108922,0.7446497,-0.11972603,0.27127627,-0.25182876,-0.3702455,-0.12692395,-0.044812106,-0.26415208,0.0013852636,-0.00911401,-0.17951782,-0.3059638,-0.3621434,-0.05488633,-0.20342873,-0.34855944,-0.25793955,-0.24080558,-0.1936526,-0.46192583,-0.58990675,-0.2704473,0.0018015974,-0.0073793945,-0.007379462,-0.24071003,0
-0.11402674,-0.26642433,-0.010349748,-0.36357042,-0.17951782,-0.24080558,-0.09115292,-0.095153995,0.002843091,-0.3528539,-0.27918753,-0.26657778,-0.44750097,-0.00911401,-0.21889052,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198073,0.0013815194,-0.050950695,-0.35799587,0.8079123,-0.08756452,-0.6337249,-0.16624016,-0.3699107,-0.010349748,-0.2680182,-0.296365,-0.12563384,-0.19793883,-0.17240822,-0.095153995,-0.0075530265,-0.15108922,1.0084053,-0.11972603,0.38172525,-0.25170422,-0.371872,-0.12692383,-0.051025387,-0.19887976,0.0013815194,-0.00911401,-0.17951782,-0.30699804,-0.3621434,-0.05488633,-0.20464838,-0.34855944,-0.25793955,-0.24080558,-0.1936526,-0.46192583,-0.58990675,-0.27009097,0.0017867937,-0.0073793945,-0.007379462,-0.23186778,0
-0.051005617,-0.09040289,-0.10892398,-0.18570381,-0.2557658,-0.11459484,-0.06471987,-0.32140282,0.15358254,-0.21079029,-0.11486173,0.16381857,-0.25529513,-0.09365574,0.22142175,-0.35024142,-0.4270544,-0.10631858,-0.18056217,-0.16457072,-0.12736353,-0.085898496,-0.25761122,-0.13594796,-0.08986959,-0.3553553,-0.28216508,-0.3208158,-0.10892398,0.21447971,-0.02148639,-0.21536222,-0.1781401,-0.30829233,-0.32140282,-0.092894696,-0.07151035,-0.14081249,-0.0712431,-0.14081249,-0.27265677,-0.20608388,-0.027244713,-0.085898496,-0.3051496,-0.12736353,-0.09365574,-0.2557658,-0.03814749,-0.32082808,-0.023418514,0.19257353,-0.25448662,0.5213769,-0.11459484,-0.25560227,0.36166185,0.3553553,-0.28235516,-0.1044127,-0.23142596,-0.23142596,-0.33264762,1
-0.11402674,-0.26642433,-0.010349748,-0.36357045,-0.1372128,-0.24080558,-0.09115292,-0.18324915,0.002843091,-0.3380924,-0.27918753,-0.2599972,-0.44750097,-0.00911401,-0.21347046,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.2719774,0.0013815194,-0.054334715,-0.34682727,0.97140384,-0.08756452,-0.6337249,-0.16786624,-0.31632248,-0.010349748,-0.2680182,-0.29636505,-0.12562868,-0.19551618,-0.21051726,-0.18324915,-0.0075530265,-0.15108922,0.33017662,-0.11972603,0.09771357,-0.25197044,-0.36964938,-0.12692395,-0.05441445,-0.23098092,0.0013815194,-0.00911401,-0.1372128,-0.30238426,-0.3621434,-0.05488633,-0.20464848,-0.34855786,-0.25793955,-0.24080558,-0.1936476,-0.46192583,-0.58990675,-0.27060738,0.0018114665,-0.0073698945,-0.007369962,-0.254605,0
-0.11402674,-0.26642433,-0.010349748,-0.36357045,-0.20419577,-0.24080558,-0.09115292,-0.12451905,0.002852998,-0.3614648,-0.27918753,-0.2665709,-0.44750097,-0.00911401,-0.21888486,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198064,0.0013825406,-0.0520787,-0.3645109,0.71254224,-0.08756452,-0.6337249,-0.16624661,-0.37169698,-0.010349748,-0.2680182,-0.29636505,-0.12563372,-0.19800353,-0.21305786,-0.12451905,-0.0075530265,-0.15108922,0.7823291,-0.11972603,0.2870547,-0.25170526,-0.37186968,-0.12692395,-0.052155077,-0.23312096,0.0013825406,-0.00911401,-0.20419577,-0.30699322,-0.3621434,-0.05488633,-0.20464848,-0.3485594,-0.25793955,-0.24080558,-0.19365248,-0.46192583,-0.58990675,-0.270093,0.0018015974,-0.0073849363,-0.0073850034,-0.23944685,0
-0.11402674,-0.26642433,-0.010349748,-0.36355928,-0.567314,-0.24080558,-0.09115292,-0.2958152,0.002843091,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.010910271,-0.22074026,-0.23961006,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.0013815194,-0.058658745,-0.45479038,-0.69075996,-0.08756452,1.5779718,-0.16844583,-0.48244593,-0.010349748,-0.2680182,-0.2963421,-0.12563416,-0.1999934,-0.58525616,-0.2958152,-0.0075530265,-0.15108922,-0.53644896,-0.11972603,-0.26519027,-0.22655955,-0.37265298,-0.12688668,-0.058744922,-0.55306244,0.0013815194,-0.010910271,-0.567314,-0.3086198,-0.3621434,-0.054761797,-0.20461243,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.4528124,-0.58990675,-0.24605617,0.0017621208,-0.0074664764,-0.0074665425,-0.2836581,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.567314,-0.24080558,-0.09115292,-0.32518023,0.002852998,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.22064072,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.059786752,-0.46037468,-0.69075996,-0.08756452,1.5779718,-0.13325107,-0.48244593,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.1999934,-0.63098705,-0.32518023,-0.008960576,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.24630268,-0.3726394,-0.12692428,-0.05987461,-0.5851636,0.001381179,-0.0100121405,-0.567314,-0.30859154,2.7613368,-0.05460938,-0.20464881,-0.34855953,3.2654712,-0.24080558,-0.19365293,-0.43847212,-0.58990675,-0.25961426,0.0017818591,-0.0074664764,-0.0074665425,-0.29123715,0
-0.11402674,-0.26642433,-0.009154809,-0.16272734,-0.567314,-0.24080558,-0.09115292,-0.30560353,0.002843091,-0.48816785,-0.27918753,0.31806442,-0.44750097,-0.0100121405,0.26683286,-0.22848544,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.001382881,-0.058658745,-0.45479038,-0.69075996,-0.08756452,-0.6337249,-0.16844146,-0.47172827,-0.009154809,0.63419104,0.11395016,-0.12563416,-0.19997476,-0.6157434,-0.30560353,-0.0061454773,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.2520632,-0.17268923,-0.12263457,-0.058744922,-0.57232314,0.001382881,-0.0100121405,-0.567314,0.10409163,-0.3621434,-0.054855477,0.11957148,-0.34855953,2.87571,-0.24080558,-0.19365293,0.087092444,1.695183,-0.27078867,0.0017818591,-0.0074664764,-0.0074665425,-0.2836581,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.567314,-0.24080558,-0.09115292,-0.32518023,0.002852998,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.22081673,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.059786752,-0.46037468,-0.69075996,-0.08756452,1.5779718,0.9761489,-0.48244593,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.1999934,-0.63098705,-0.32518023,-0.008960576,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.064653255,-0.37266344,-0.12692428,-0.05987461,-0.5851636,0.001381179,-0.0100121405,-0.567314,-0.30864152,-0.3621434,-0.054878898,-0.20464881,-0.34855953,-0.2239213,-0.24080558,-0.19365293,-0.43847212,-0.58990675,0.09270953,0.0017818591,-0.0074664764,-0.0074665425,-0.29123715,0
-0.051005617,-0.09040289,0.65671706,1.9913658,4.0935354,-0.11459484,-0.06471987,2.649066,0.15358254,2.2716038,-0.11486173,-1.4034058,2.6789696,0.30379722,-1.5108331,2.330176,-0.4270544,-0.10631858,0.1067259,0.33043978,1.0761836,0.26164725,2.0525334,-0.13594796,-0.08986959,-0.3553553,-0.28173092,2.9146082,0.65671706,-1.5494534,-0.280324,-0.20847681,1.5126085,3.7786288,2.649066,0.2968059,-0.07151035,-0.14081249,-0.0712431,-0.14081249,-0.2718971,1.9351292,-0.027384153,0.26164725,3.8475757,1.0761836,0.30379722,4.0935354,-0.29090142,-0.32082808,-0.039717097,-1.2417748,2.1133704,-1.8840576,-0.11459484,0.16568656,0.36166185,0.3553553,-0.28174126,0.5287757,4.5137672,4.5137672,2.2746353,1
-0.11402674,-0.26642433,-0.009154809,-0.18960951,-0.567314,-0.24080558,-0.09115292,-0.30560353,0.002843091,-0.48816785,-0.27918753,0.23896018,-0.44750097,-0.0100121405,0.20156196,-0.22848544,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.001382881,-0.058658745,-0.45479038,-0.69075996,-0.08756452,-0.6337249,-0.16844077,-0.47172827,-0.009154809,0.5123239,0.058780205,-0.12563416,-0.19997476,-0.6157434,-0.30560353,-0.0061454773,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.25206286,-0.19945517,-0.12280177,-0.058744922,-0.57232314,0.001382881,-0.0100121405,-0.567314,0.04859638,-0.3621434,-0.054855105,0.07617573,-0.34855953,2.87571,-0.24080558,-0.19365293,0.087092444,1.695183,-0.27078822,0.0017818591,-0.0074664764,-0.0074665425,-0.2836581,0
